1089.09466722677,211.853720050442,1200
1090.77604595732,171.500630517026,1200
1092.45742468788,131.147540983605,1200
1094.13880341844,90.7944514501883,1200
1095.820182149,50.4413619167721,1200
1097.50156087956,10.0882723833559,1200
1099.18293961012,-30.2648171500657,1200
1100.86431834068,-70.617906683482,1200
1140.09648872039,-116.015132408575,1200
1177.64728036954,-121.059268600253,1200
1215.1980720187,-126.10340479193,1200
1252.74886366785,-131.147540983607,1200
1290.299655317,-136.191677175284,1200
1327.85044696615,-141.235813366961,1200
1365.4012386153,-146.279949558639,1200
1402.95203026446,-151.324085750316,1200
1441.06328149046,-105.366400448366,1200
1441.62374106732,-54.3645789547388,1200
1442.18420064417,-3.36275746111164,1200
1442.74466022102,47.6390640325154,1200
1443.30511979787,98.6408855261218,1200
1443.86557937473,149.642707019749,1200
1444.42603895158,200.644528513376,1200
1444.98649852843,251.646350007003,1200
1405.75432814872,297.0435757321,1200
1365.96169819216,291.43897996357,1200
1326.16906823559,285.83438419504,1200
1286.37643827903,280.22978842651,1200
1246.58380832246,274.625192657979,1200
1206.7911783659,269.020596889449,1200
1166.99854840933,263.416001120919,1200
1127.20591845277,257.811405352389,1200
1089.09466722677,211.853720050442,1200
1089.09466722677,211.853720050442,1150
1090.77604595732,171.500630517026,1150
1092.45742468788,131.147540983605,1150
1094.13880341844,90.7944514501883,1150
1095.820182149,50.4413619167721,1150
1097.50156087956,10.0882723833559,1150
1099.18293961012,-30.2648171500657,1150
1100.86431834068,-70.617906683482,1150
1140.09648872039,-116.015132408575,1150
1177.64728036954,-121.059268600253,1150
1215.1980720187,-126.10340479193,1150
1252.74886366785,-131.147540983607,1150
1290.299655317,-136.191677175284,1150
1327.85044696615,-141.235813366961,1150
1365.4012386153,-146.279949558639,1150
1402.95203026446,-151.324085750316,1150
1441.06328149046,-105.366400448366,1150
1441.62374106732,-54.3645789547388,1150
1442.18420064417,-3.36275746111164,1150
1442.74466022102,47.6390640325154,1150
1443.30511979787,98.6408855261218,1150
1443.86557937473,149.642707019749,1150
1444.42603895158,200.644528513376,1150
1444.98649852843,251.646350007003,1150
1405.75432814872,297.0435757321,1150
1365.96169819216,291.43897996357,1150
1326.16906823559,285.83438419504,1150
1286.37643827903,280.22978842651,1150
1246.58380832246,274.625192657979,1150
1206.7911783659,269.020596889449,1150
1166.99854840933,263.416001120919,1150
1127.20591845277,257.811405352389,1150
1089.09466722677,211.853720050442,1150
1089.09466722677,211.853720050442,1100
1090.77604595732,171.500630517026,1100
1092.45742468788,131.147540983605,1100
1094.13880341844,90.7944514501883,1100
1095.820182149,50.4413619167721,1100
1097.50156087956,10.0882723833559,1100
1099.18293961012,-30.2648171500657,1100
1100.86431834068,-70.617906683482,1100
1140.09648872039,-116.015132408575,1100
1177.64728036954,-121.059268600253,1100
1215.1980720187,-126.10340479193,1100
1252.74886366785,-131.147540983607,1100
1290.299655317,-136.191677175284,1100
1327.85044696615,-141.235813366961,1100
1365.4012386153,-146.279949558639,1100
1402.95203026446,-151.324085750316,1100
1441.06328149046,-105.366400448366,1100
1441.62374106732,-54.3645789547388,1100
1442.18420064417,-3.36275746111164,1100
1442.74466022102,47.6390640325154,1100
1443.30511979787,98.6408855261218,1100
1443.86557937473,149.642707019749,1100
1444.42603895158,200.644528513376,1100
1444.98649852843,251.646350007003,1100
1405.75432814872,297.0435757321,1100
1365.96169819216,291.43897996357,1100
1326.16906823559,285.83438419504,1100
1286.37643827903,280.22978842651,1100
1246.58380832246,274.625192657979,1100
1206.7911783659,269.020596889449,1100
1166.99854840933,263.416001120919,1100
1127.20591845277,257.811405352389,1100
1089.09466722677,211.853720050442,1100
